date,open,close,high,low,amount,pcnt,pcnt_real_time
2021-11-08,1.254,1.252,1.264,1.243,2628443.0,-0.23961661341852172,2.555910543130975
2021-11-09,1.251,1.24,1.259,1.237,3791101.0,-0.9677419354838719,2.177419354838703
2021-11-10,1.242,1.216,1.246,1.206,5492839.0,-1.9736842105263177,4.3585526315789425
2021-11-11,1.216,1.217,1.221,1.203,5493647.0,0.08216926869351782,3.533278553820865
2021-11-12,1.222,1.203,1.225,1.201,5265935.0,-1.1637572734829602,1.9950124688279318
2021-11-15,1.204,1.208,1.219,1.201,4515692.0,0.4139072847682031,1.986754966887419
2021-11-16,1.211,1.244,1.247,1.209,8287534.0,2.89389067524116,3.6977491961414826
2021-11-17,1.239,1.241,1.251,1.227,4725758.0,-0.24174053182916128,3.3843674456083654
2021-11-18,1.236,1.243,1.25,1.229,3044630.0,0.16090104585679818,1.9308125502815603
2021-11-19,1.239,1.259,1.274,1.237,5013515.0,1.2708498808578073,3.5742652899126237
2021-11-22,1.26,1.263,1.295,1.259,4853136.0,0.31670625494853555,4.592240696753748
2021-11-23,1.258,1.268,1.279,1.255,2980114.0,0.3943217665615233,3.154574132492116
2021-11-24,1.272,1.3,1.313,1.27,7057483.0,2.4615384615384635,4.461538461538465
2021-11-25,1.31,1.293,1.322,1.29,3739214.0,-0.5413766434648196,4.021655065738596
