,date,open,close,high,low,amount,pcnt,pcnt_1d,pcnt_5d,pcnt_10d,pcnt_20d,pcnt_60d,pcnt_120d,pcnt_240d,max_price,min_price
702,2018-01-26,0.834,0.83,0.835,0.829,310597.0,-0.7228915662650609,2.7710843373494,5.421686746987944,7.2289156626505955,8.674698795180717,15.180722891566264,20.120481927710834,43.61445783132529,1.15,0.788
703,2018-01-29,0.832,0.816,0.834,0.815,322709.0,-1.7156862745098054,2.450980392156865,5.514705882352933,7.352941176470582,8.823529411764701,15.441176470588236,20.465686274509796,44.362745098039206,1.15,0.788
704,2018-01-30,0.816,0.818,0.821,0.815,152243.0,0.24449877750611268,2.322738386308071,4.400977995110015,7.3349633251833675,8.801955990220044,15.403422982885088,20.41564792176038,44.254278728606344,1.15,0.788
705,2018-01-31,0.816,0.796,0.816,0.795,280954.0,-2.763819095477375,3.266331658291446,6.658291457286423,7.5376884422110475,9.04522613065326,15.829145728643216,20.979899497487427,45.47738693467335,1.15,0.788
706,2018-02-01,0.798,0.768,0.801,0.767,398578.0,-3.645833333333336,6.380208333333324,10.546874999999995,10.546874999999995,12.109374999999996,19.140625000000004,24.47916666666666,49.86979166666665,1.15,0.767
707,2018-02-02,0.769,0.769,0.772,0.751,251138.0,0.13003901170351118,6.501950585175559,10.923276983094924,12.613784135240568,13.784135240572168,21.196358907672305,26.52795838751625,51.885565669700895,1.15,0.751
708,2018-02-05,0.759,0.764,0.767,0.758,127165.0,-0.6544502617801053,2.748691099476442,10.863874345549734,12.696335078534027,13.350785340314134,21.335078534031418,26.70157068062827,52.22513089005234,1.15,0.751
709,2018-02-06,0.751,0.718,0.758,0.716,354914.0,-6.4066852367688085,7.103064066852374,14.623955431754872,18.38440111420613,19.0807799442897,27.576601671309202,33.28690807799443,60.44568245125348,1.15,0.716
710,2018-02-07,0.731,0.716,0.734,0.701,229725.0,-0.27932960893854775,7.96089385474861,16.06145251396648,20.530726256983243,20.949720670391063,29.74860335195532,35.47486033519554,62.709497206703915,1.15,0.701
711,2018-02-08,0.718,0.731,0.736,0.716,202084.0,2.0519835841313285,4.787961696306434,13.679890560875526,20.109439124487007,20.109439124487007,28.317373461012323,34.74692202462381,61.42270861833104,1.15,0.701
712,2018-02-09,0.715,0.705,0.724,0.693,251456.0,-3.6879432624113506,6.09929078014185,11.20567375886526,20.14184397163121,21.985815602836883,29.078014184397176,37.16312056737589,64.82269503546098,1.15,0.693
713,2018-02-12,0.709,0.719,0.722,0.709,134331.0,1.9471488178025051,4.311543810848405,10.292072322670386,19.6105702364395,21.557719054242007,27.816411682892916,36.43949930458971,63.56050069541029,1.15,0.693
714,2018-02-13,0.726,0.725,0.738,0.72,202899.0,0.8275862068965525,4.0000000000000036,8.965517241379318,17.655172413793103,21.37931034482759,27.44827586206898,36.13793103448276,63.03448275862069,1.15,0.693
715,2018-02-14,0.726,0.724,0.726,0.72,103785.0,-0.13812154696132609,2.4861878453038697,6.215469613259674,16.988950276243095,21.40883977900553,27.486187845303878,36.187845303867405,63.12154696132596,1.15,0.693
716,2018-02-22,0.728,0.735,0.737,0.727,93151.0,1.4965986394557838,2.3129251700680293,6.122448979591842,14.693877551020421,21.088435374149665,27.0748299319728,35.64625850340136,62.176870748299315,1.15,0.693
717,2018-02-23,0.735,0.74,0.745,0.731,133441.0,0.6756756756756763,2.4324324324324347,7.027027027027033,10.675675675675684,20.945945945945947,26.486486486486495,35.4054054054054,61.75675675675675,1.15,0.693
718,2018-02-26,0.74,0.76,0.762,0.74,273441.0,2.6315789473684235,4.078947368421057,6.973684210526322,9.736842105263166,20.394736842105267,24.3421052631579,34.473684210526315,60.13157894736841,1.15,0.693
719,2018-02-27,0.762,0.78,0.788,0.759,353593.0,2.5641025641025665,6.153846153846159,8.717948717948726,12.17948717948719,19.871794871794872,23.717948717948726,33.58974358974359,58.589743589743584,1.15,0.693
720,2018-02-28,0.768,0.782,0.794,0.767,470939.0,0.25575447570332505,4.475703324808188,9.462915601023026,12.915601023017913,19.820971867007675,23.65728900255755,33.50383631713555,58.439897698209705,1.15,0.693
721,2018-03-01,0.778,0.792,0.793,0.77,328682.0,1.2626262626262637,3.409090909090912,8.459595959595967,12.752525252525263,19.570707070707073,23.358585858585865,33.08080808080808,57.7020202020202,1.15,0.693
722,2018-03-02,0.792,0.788,0.797,0.784,168327.0,-0.50761421319797,3.426395939086297,8.375634517766505,13.19796954314722,18.02030456852792,23.477157360406096,33.24873096446701,57.99492385786801,1.15,0.693
723,2018-03-05,0.797,0.802,0.803,0.792,164607.0,1.7456359102244405,2.369077306733169,7.855361596009981,11.7206982543641,17.581047381546135,23.06733167082295,32.66832917705735,56.982543640897745,1.15,0.693
724,2018-03-06,0.801,0.809,0.812,0.798,136789.0,0.8652657601977757,2.472187886279359,6.551297898640302,11.372064276885052,15.822002472187885,22.86773794808406,32.38566131025958,56.48949320148331,1.15,0.693
725,2018-03-07,0.808,0.797,0.809,0.796,185643.0,-1.5056461731493112,2.007528230865748,5.6461731493099165,11.543287327478053,15.432873274780427,23.212045169385203,32.8732747804266,57.34002509410288,1.15,0.693
726,2018-03-08,0.795,0.797,0.8,0.792,110904.0,0.0,2.1329987452948576,5.269761606022589,10.664993726474288,14.930991217064001,23.212045169385203,32.8732747804266,57.34002509410288,1.15,0.693
727,2018-03-09,0.799,0.814,0.818,0.796,199519.0,2.088452088452077,3.194103194103184,4.176904176904167,10.687960687960684,15.356265356265359,22.727272727272734,32.18673218673219,56.14250614250614,1.15,0.693
728,2018-03-12,0.819,0.826,0.827,0.814,349110.0,1.4527845036319627,3.7530266343825565,4.237288135593211,10.532687651331715,16.222760290556902,22.397094430992745,31.719128329297824,55.32687651331719,1.15,0.693
729,2018-03-13,0.826,0.818,0.828,0.816,145437.0,-0.9779951100244507,1.711491442542789,4.400977995110015,8.435207823960875,16.503667481662593,22.61613691931541,32.02933985330073,55.867970660146696,1.15,0.693
730,2018-03-14,0.816,0.8,0.816,0.799,144563.0,-2.249999999999988,3.6249999999999893,4.49999999999999,7.624999999999993,16.875,23.125000000000007,32.75,57.12499999999999,1.15,0.693
731,2018-03-15,0.798,0.803,0.809,0.793,178941.0,0.37359900373599036,2.8642590286425786,4.483188044831871,7.222914072229133,16.811955168119553,23.038605230386057,32.62764632627646,56.91158156911581,1.15,0.693
732,2018-03-16,0.804,0.796,0.805,0.795,93718.0,-0.8793969849246238,2.010050251256283,4.396984924623106,5.5276381909547645,16.959798994974875,23.24120603015076,32.914572864321606,57.41206030150753,1.15,0.693
733,2018-03-19,0.796,0.802,0.813,0.793,147804.0,0.7481296758104744,2.493765586034901,4.364089775561087,4.488778054862832,14.837905236907728,23.06733167082295,32.66832917705735,56.982543640897745,1.15,0.693
734,2018-03-20,0.8,0.808,0.808,0.794,147377.0,0.7425742574257431,2.4752475247524637,4.331683168316822,4.455445544554445,13.366336633663364,22.52475247524753,32.42574257425743,56.559405940594054,1.15,0.693
735,2018-03-21,0.808,0.813,0.828,0.808,264220.0,0.6150061500614875,4.182041820418195,4.305043050430495,4.428044280442795,13.284132841328411,21.89421894218943,32.226322263222634,56.21156211562115,1.15,0.693
736,2018-03-22,0.813,0.8,0.813,0.799,352560.0,-1.6249999999999876,3.6249999999999893,4.37499999999999,4.49999999999999,12.624999999999996,22.250000000000007,32.75,57.12499999999999,1.15,0.693
737,2018-03-23,0.788,0.772,0.789,0.75,370381.0,-3.6269430051813503,8.160621761658025,10.103626943005176,10.103626943005176,12.564766839378235,22.40932642487047,33.93782383419689,59.19689119170983,1.15,0.693
738,2018-03-26,0.762,0.812,0.812,0.762,364942.0,4.92610837438424,7.635467980295572,9.605911330049254,9.605911330049254,10.837438423645315,20.812807881773402,32.26600985221675,56.28078817733989,1.15,0.693
739,2018-03-27,0.812,0.833,0.834,0.807,407311.0,2.5210084033613334,8.643457382953176,10.084033613445374,10.084033613445374,10.084033613445374,20.04801920768308,31.45258103241297,54.86194477791116,1.15,0.693
740,2018-03-28,0.822,0.828,0.837,0.82,346764.0,-0.6038647342995175,3.6231884057970913,10.50724637681159,10.50724637681159,10.50724637681159,20.16908212560387,31.642512077294686,55.193236714975846,1.15,0.693
741,2018-03-29,0.827,0.822,0.831,0.814,176255.0,-0.7299270072992707,2.798053527980538,10.583941605839414,10.583941605839414,10.583941605839414,20.316301703163024,31.8734793187348,55.59610705596106,1.15,0.693
742,2018-03-30,0.823,0.851,0.851,0.822,706082.0,3.4077555816686282,4.347826086956526,11.868390129259693,11.868390129259693,11.868390129259693,19.623971797884845,30.787309048178614,53.701527614571084,1.15,0.693
743,2018-04-02,0.849,0.868,0.876,0.845,489441.0,1.9585253456221214,6.221198156682033,13.13364055299539,14.516129032258066,14.516129032258066,21.082949308755765,30.184331797235025,52.649769585253445,1.15,0.693
744,2018-04-03,0.859,0.858,0.865,0.845,319108.0,-1.1655011655011667,3.613053613053616,8.041958041958036,14.685314685314685,14.685314685314685,21.328671328671337,30.53613053613054,53.26340326340326,1.15,0.693
745,2018-04-04,0.862,0.856,0.879,0.852,561270.0,-0.2336448598130843,3.971962616822434,7.59345794392524,15.070093457943926,15.070093457943926,21.728971962616832,30.60747663551402,48.5981308411215,1.15,0.693
746,2018-04-09,0.854,0.88,0.882,0.848,405113.0,2.7272727272727297,3.863636363636367,7.727272727272734,15.0,15.0,21.477272727272734,29.772727272727273,47.27272727272728,1.15,0.693
747,2018-04-10,0.879,0.856,0.881,0.848,567183.0,-2.803738317757012,3.971962616822434,7.00934579439253,15.420560747663552,15.420560747663552,22.079439252336456,30.60747663551402,45.5607476635514,1.15,0.693
748,2018-04-11,0.862,0.859,0.864,0.849,343450.0,0.34924330616996535,3.8416763678696197,4.307334109429573,13.969732246798602,15.366705471478465,22.002328288707808,30.50058207217695,43.18975552968569,1.15,0.693
749,2018-04-12,0.855,0.85,0.867,0.849,426272.0,-1.0588235294117656,2.117647058823531,4.352941176470592,8.823529411764701,15.529411764705884,22.23529411764707,30.823529411764707,41.52941176470589,1.15,0.693
750,2018-04-13,0.859,0.855,0.868,0.852,389046.0,0.5847953216374274,2.2222222222222245,3.9766081871345067,7.953216374269013,15.43859649122807,22.105263157894743,28.771929824561404,40.0,1.15,0.693
751,2018-04-16,0.858,0.862,0.863,0.85,184580.0,0.8120649651972165,2.088167053364271,3.9443155452436227,7.888631090487245,15.313225058004642,21.925754060324834,28.538283062645007,38.863109048723906,1.15,0.693
752,2018-04-17,0.861,0.844,0.876,0.843,336611.0,-2.1327014218009497,3.9099526066350747,4.50236966824645,7.1090047393365,15.639810426540285,22.39336492890996,27.606635071090057,38.38862559241706,1.15,0.693
753,2018-04-18,0.848,0.87,0.875,0.841,357954.0,2.9885057471264393,4.02298850574713,4.02298850574713,4.712643678160924,15.172413793103448,21.72413793103449,25.97701149425288,35.17241379310345,1.15,0.693
754,2018-04-19,0.875,0.892,0.908,0.865,788373.0,2.4663677130044865,7.511210762331845,7.511210762331845,7.511210762331845,17.713004484304935,24.103139013452925,25.33632286995517,34.304932735426014,1.15,0.693
755,2018-04-20,0.891,0.885,0.905,0.881,425254.0,-0.7909604519774018,4.858757062146897,7.57062146892656,7.57062146892656,17.85310734463277,24.29378531073447,25.423728813559332,33.44632768361582,1.109,0.693
756,2018-04-23,0.881,0.848,0.888,0.835,439989.0,-4.363207547169815,8.254716981132084,8.608490566037744,8.608490566037744,18.632075471698116,25.35377358490567,26.53301886792454,34.905660377358494,1.109,0.693
757,2018-04-24,0.848,0.869,0.869,0.839,310085.0,2.416570771001153,6.098964326812434,8.400460299194485,8.400460299194485,18.181818181818183,24.741081703107028,25.891829689298053,34.06214039125432,1.083,0.693
758,2018-04-25,0.861,0.87,0.877,0.859,214675.0,0.1149425287356323,4.367816091954027,8.390804597701157,8.390804597701157,16.7816091954023,24.71264367816093,25.74712643678162,33.67816091954023,1.064,0.693
759,2018-04-26,0.87,0.854,0.877,0.853,230732.0,-1.8735362997658096,2.810304449648714,8.548009367681507,8.548009367681507,11.82669789227166,25.175644028103054,25.878220140515236,33.48946135831382,1.046,0.693
760,2018-04-27,0.854,0.843,0.862,0.83,289412.0,-1.3048635824436547,5.575326215895616,8.89679715302492,9.252669039145916,11.150652431791231,25.504151838671422,26.215895610913414,32.74021352313168,1.035,0.693
761,2018-05-02,0.843,0.831,0.845,0.826,338983.0,-1.4440433212996402,4.332129963898921,7.460890493381475,9.867629362214208,11.311672683513848,25.872442839951876,26.594464500601696,31.528279181708786,1.028,0.693
762,2018-05-03,0.831,0.836,0.836,0.81,237292.0,0.5980861244019144,4.186602870813387,8.014354066985641,11.72248803827751,11.72248803827751,25.717703349282306,26.435406698564606,31.33971291866029,1.017,0.693
763,2018-05-04,0.832,0.837,0.843,0.827,442233.0,0.11947431302270022,3.9426523297490945,8.004778972520903,11.708482676224609,11.708482676224609,25.686977299880535,26.40382317801674,31.302270011947435,0.999,0.693
764,2018-05-07,0.835,0.847,0.848,0.835,185584.0,1.180637544273909,2.4793388429752086,7.910271546635177,11.570247933884295,11.570247933884295,25.383707201889028,26.092089728453377,30.93270365997639,0.999,0.693
765,2018-05-08,0.854,0.851,0.864,0.847,407993.0,0.47003525264394874,3.4077555816686282,6.3454759106932945,11.163337250293768,11.515863689776731,25.26439482961223,25.96944770857815,30.787309048178614,0.989,0.693
766,2018-05-09,0.851,0.845,0.853,0.842,296068.0,-0.7100591715976338,2.6035502958579904,6.390532544378691,9.230769230769226,11.597633136094672,25.44378698224853,26.153846153846168,31.005917159763314,0.989,0.693
767,2018-05-10,0.847,0.835,0.847,0.829,166331.0,-1.1976047904191627,2.8742514970059907,6.467065868263466,8.023952095808378,11.736526946107782,25.748502994011986,26.467065868263482,31.37724550898204,0.989,0.693
768,2018-05-11,0.835,0.828,0.839,0.823,167193.0,-0.8454106280193244,2.898550724637684,4.951690821256043,8.09178743961352,11.835748792270529,25.96618357487924,26.69082125603866,31.642512077294686,0.986,0.693
769,2018-05-14,0.83,0.812,0.833,0.809,444847.0,-1.9704433497536824,3.6945812807881664,6.773399014778317,8.374384236453194,12.192118226600982,26.47783251231528,27.216748768472915,32.26600985221675,0.979,0.693
770,2018-05-15,0.812,0.822,0.823,0.811,284527.0,1.2165450121654378,2.9197080291970696,6.690997566909969,6.690997566909969,12.043795620437955,26.15571776155719,26.88564476885646,31.8734793187348,0.969,0.693
771,2018-05-16,0.823,0.823,0.831,0.819,296049.0,0.12150668286755784,2.4301336573511434,5.346294046172531,6.682867557715667,12.029161603888213,26.123936816524918,26.123936816524918,31.834750911300127,0.955,0.693
772,2018-05-17,0.822,0.815,0.825,0.811,188957.0,-0.9815950920245408,2.453987730061338,4.662576687116555,6.748466257668705,12.147239263803678,26.380368098159522,26.380368098159522,32.147239263803684,0.955,0.693
773,2018-05-18,0.814,0.817,0.819,0.807,172820.0,0.24479804161566732,2.203182374540992,3.9167686658506633,6.9767441860465045,12.362301101591186,24.357405140758885,26.31578947368422,32.068543451652396,0.955,0.693
774,2018-05-21,0.818,0.828,0.83,0.818,256554.0,1.3285024154589384,2.777777777777767,3.1400966183574774,6.884057971014486,12.19806763285024,22.705314009661844,25.96618357487924,31.642512077294686,0.955,0.693
775,2018-05-22,0.828,0.826,0.828,0.818,224941.0,-0.2421307506053271,1.4527845036319627,2.905569007263912,6.9007263922518085,11.864406779661014,22.760290556900735,26.02905569007265,31.719128329297824,0.955,0.693
776,2018-05-23,0.826,0.822,0.833,0.822,281491.0,-0.4866180048661805,1.8248175182481767,3.1630170316301593,5.596107055961062,9.854014598540143,22.019464720194655,26.15571776155719,31.8734793187348,0.955,0.693
777,2018-05-24,0.822,0.816,0.827,0.813,196903.0,-0.7352941176470595,2.450980392156865,3.186274509803911,4.901960784313716,8.578431372549014,21.691176470588243,26.348039215686285,32.1078431372549,0.955,0.693
778,2018-05-25,0.818,0.81,0.82,0.806,344881.0,-0.7407407407407277,2.592592592592581,3.3333333333333224,4.074074074074064,8.765432098765427,20.740740740740744,26.543209876543216,32.34567901234568,0.955,0.693
779,2018-05-28,0.81,0.79,0.81,0.788,277637.0,-2.531645569620255,4.050632911392395,5.69620253164556,5.69620253164556,11.265822784810121,20.000000000000004,27.215189873417728,33.164556962025316,0.955,0.693
780,2018-05-29,0.79,0.781,0.794,0.78,226274.0,-1.1523687580025617,3.8412291933418725,6.786171574903961,6.786171574903961,10.75544174135723,20.230473751600513,27.528809218950073,33.546734955185656,0.955,0.693
781,2018-05-30,0.775,0.761,0.784,0.76,235616.0,-2.628120893561106,4.46780551905388,9.592641261498022,9.592641261498022,13.666228646517736,20.762155059132724,28.25229960578188,34.42838370565046,0.955,0.693
782,2018-05-31,0.765,0.761,0.77,0.755,228610.0,0.0,3.8107752956636034,9.461235216819967,10.2496714848883,14.323258869908015,20.762155059132724,28.25229960578188,34.42838370565046,0.955,0.693
783,2018-06-01,0.761,0.751,0.768,0.748,295074.0,-1.3315579227696417,2.9294274300932117,9.587217043941406,11.31824234354194,15.446071904127828,21.304926764314253,28.628495339547282,34.88681757656458,0.955,0.693
784,2018-06-04,0.755,0.748,0.755,0.744,238934.0,-0.4010695187165779,3.2085561497326234,8.823529411764714,11.89839572192513,16.0427807486631,21.925133689839576,28.7433155080214,35.02673796791444,0.955,0.693
785,2018-06-05,0.748,0.763,0.764,0.748,469415.0,1.96592398427261,2.6212319790301466,6.553079947575366,11.664482306684137,15.727391874180865,21.494102228047186,28.178243774574057,34.33813892529489,0.955,0.693
786,2018-06-06,0.763,0.76,0.768,0.758,547236.0,-0.3947368421052635,2.6315789473684235,5.263157894736847,11.710526315789469,14.342105263157892,21.578947368421055,28.289473684210538,34.473684210526315,0.955,0.693
787,2018-06-07,0.762,0.751,0.763,0.751,353406.0,-1.1984021304926775,2.263648468708391,3.4620505992010684,11.05193075898801,13.715046604527295,21.83754993342211,28.628495339547282,34.88681757656458,0.955,0.693
788,2018-06-08,0.75,0.74,0.752,0.734,301429.0,-1.4864864864864877,3.9189189189189224,4.594594594594599,11.621621621621617,14.189189189189186,23.51351351351352,29.054054054054063,35.4054054054054,0.955,0.693
789,2018-06-11,0.737,0.731,0.738,0.728,308131.0,-1.2311901504787974,3.2831737346101257,5.47195622435021,11.21751025991793,14.363885088919288,24.62380300957593,29.411764705882366,35.841313269493845,0.955,0.693
790,2018-06-12,0.731,0.736,0.736,0.723,214130.0,0.6793478260869571,2.0380434782608714,6.114130434782615,9.64673913043479,14.945652173913043,25.1358695652174,29.21195652173914,35.59782608695652,0.955,0.693
791,2018-06-13,0.73,0.718,0.733,0.718,266709.0,-2.506963788300838,2.506963788300838,6.9637883008356605,9.192200557103073,16.016713091922004,26.4623955431755,29.94428969359333,36.49025069637884,0.955,0.693
792,2018-06-14,0.717,0.711,0.722,0.709,298313.0,-0.9845288326300994,3.3755274261603407,7.594936708860766,8.579465541490865,17.440225035161745,27.98874824191281,30.239099859353036,36.849507735583686,0.955,0.693
793,2018-06-15,0.712,0.693,0.714,0.69,486173.0,-2.5974025974026,4.617604617604622,8.946608946608956,11.255411255411266,20.63492063492064,31.457431457431472,31.457431457431472,38.23953823953825,0.955,0.69
794,2018-06-19,0.685,0.652,0.692,0.64,489435.0,-6.288343558282198,11.349693251533735,15.030674846625763,19.631901840490798,29.60122699386502,41.104294478527606,41.104294478527606,48.31288343558281,0.955,0.64
795,2018-06-20,0.653,0.671,0.677,0.652,377283.0,2.831594634873326,7.749627421758559,14.307004470938892,19.076005961251862,28.763040238450067,39.94038748137109,39.94038748137109,46.94485842026824,0.955,0.64
796,2018-06-21,0.67,0.651,0.677,0.65,392146.0,-3.0721966205837203,4.147465437788022,14.285714285714283,19.662058371735792,29.646697388632866,41.16743471582181,41.16743471582181,48.38709677419354,0.955,0.64
797,2018-06-22,0.648,0.664,0.667,0.642,565846.0,1.9578313253012065,5.271084337349402,12.34939759036144,18.52409638554217,28.162650602409627,40.36144578313253,40.36144578313253,47.439759036144565,0.955,0.64
798,2018-06-25,0.67,0.659,0.673,0.658,190616.0,-0.7587253414264042,4.704097116843706,11.229135053110767,16.99544764795144,27.314112291350522,40.667678300455236,40.667678300455236,47.79969650986342,0.955,0.64
799,2018-06-26,0.65,0.679,0.679,0.648,300212.0,2.945508100147278,4.565537555228281,7.658321060382906,14.432989690721646,25.036818851251848,39.46980854197349,39.46980854197349,46.39175257731958,0.955,0.64
800,2018-06-27,0.678,0.677,0.685,0.673,398830.0,-0.29542097488921737,5.465288035450522,6.351550960118174,14.180206794682418,22.747415066469724,39.5864106351551,39.5864106351551,46.52880354505169,0.955,0.64
801,2018-06-28,0.679,0.671,0.685,0.668,225742.0,-0.8941877794336818,2.533532041728765,6.408345752608054,13.859910581222051,21.460506706408346,39.94038748137109,39.94038748137109,46.94485842026824,0.955,0.64
802,2018-06-29,0.672,0.695,0.695,0.668,462819.0,3.45323741007193,3.884892086330923,7.62589928057553,11.79856115107913,18.705035971223026,38.5611510791367,38.5611510791367,45.32374100719424,0.955,0.64
803,2018-07-02,0.694,0.69,0.7,0.682,458978.0,-0.724637681159421,4.6376811594202785,7.536231884057962,10.724637681159415,18.550724637681164,38.84057971014494,38.84057971014494,45.65217391304348,0.955,0.64
804,2018-07-03,0.69,0.719,0.72,0.688,824049.0,4.033379694019476,5.285118219749642,10.01390820584144,11.126564673157159,17.802503477051463,37.2739916550765,37.2739916550765,43.810848400556324,0.955,0.64
805,2018-07-04,0.713,0.708,0.718,0.703,375196.0,-1.5536723163841824,4.51977401129944,7.344632768361572,11.016949152542367,18.079096045197744,37.853107344632775,37.853107344632775,44.4915254237288,0.955,0.64
806,2018-07-05,0.709,0.692,0.709,0.69,322750.0,-2.312138728323702,4.046242774566478,7.514450867052014,11.27167630057803,18.497109826589597,38.72832369942197,38.72832369942197,45.52023121387283,0.955,0.64
807,2018-07-06,0.694,0.699,0.715,0.688,556282.0,1.0014306151645218,3.8626609442060125,7.43919885550786,11.158798283261797,17.59656652360515,38.34048640915594,38.34048640915594,45.064377682403425,0.955,0.64
808,2018-07-09,0.701,0.715,0.716,0.701,435118.0,2.2377622377622397,3.91608391608392,5.314685314685304,10.069930069930063,15.664335664335663,37.48251748251749,37.48251748251749,44.05594405594405,0.955,0.64
809,2018-07-10,0.715,0.72,0.72,0.71,429084.0,0.6944444444444451,2.6388888888888915,4.444444444444449,9.999999999999993,13.611111111111107,37.22222222222222,37.22222222222222,43.74999999999999,0.955,0.64
810,2018-07-11,0.709,0.699,0.71,0.688,725956.0,-3.004291845493565,4.5779685264663845,4.5779685264663845,7.43919885550786,13.733905579399138,38.34048640915594,38.34048640915594,45.064377682403425,0.955,0.64
811,2018-07-12,0.7,0.717,0.719,0.694,494095.0,2.5104602510460277,4.323570432357047,4.463040446304048,7.252440725244064,12.970711297071128,37.37796373779638,37.37796373779638,43.93305439330543,0.955,0.64
812,2018-07-13,0.718,0.712,0.72,0.709,284878.0,-0.7022471910112367,3.6516853932584303,4.494382022471914,7.303370786516846,11.516853932584265,37.64044943820225,37.64044943820225,44.24157303370786,0.955,0.64
813,2018-07-16,0.711,0.723,0.728,0.709,416730.0,1.521438450899033,2.6279391424619667,5.532503457814666,6.36237897648685,12.17150760719225,37.06777316735823,37.06777316735823,43.56846473029045,0.955,0.64
814,2018-07-17,0.723,0.722,0.723,0.71,776405.0,-0.13850415512465386,2.6315789473684235,5.540166204986155,5.540166204986155,12.188365650969525,37.119113573407205,37.119113573407205,43.62880886426592,0.955,0.64
815,2018-07-18,0.722,0.711,0.725,0.711,483649.0,-1.5471167369901562,2.1097046413502127,5.625879043600568,5.625879043600568,12.095639943741206,37.27144866385373,37.69338959212377,44.303797468354425,0.955,0.64
816,2018-07-19,0.709,0.695,0.713,0.694,355605.0,-2.302158273381297,4.460431654676263,4.892086330935257,5.755395683453243,12.374100719424456,35.68345323741007,38.5611510791367,45.32374100719424,0.955,0.64
817,2018-07-20,0.697,0.712,0.714,0.694,463175.0,2.3876404494382046,2.8089887640449467,4.775280898876409,5.617977528089893,12.078651685393254,33.28651685393258,37.64044943820225,44.24157303370786,0.955,0.64
818,2018-07-23,0.713,0.74,0.742,0.712,688557.0,3.7837837837837873,6.486486486486492,6.486486486486492,7.297297297297304,12.702702702702698,32.027027027027025,36.21621621621622,42.56756756756756,0.955,0.64
819,2018-07-24,0.743,0.743,0.749,0.738,610415.0,0.4037685060565279,4.979811574697178,7.402422611036346,8.209959623149402,13.593539703903094,31.897711978465676,36.0699865410498,42.39569313593539,0.955,0.64
820,2018-07-25,0.743,0.744,0.754,0.741,402503.0,0.13440860215053776,2.1505376344086042,8.064516129032265,8.870967741935491,11.559139784946233,30.107526881720425,36.02150537634409,42.33870967741935,0.955,0.64
821,2018-07-26,0.747,0.735,0.747,0.731,289704.0,-1.2244897959183685,3.129251700680275,8.163265306122456,8.163265306122456,11.700680272108839,30.476190476190474,36.46258503401361,42.85714285714285,0.955,0.64
822,2018-07-27,0.735,0.732,0.735,0.726,239662.0,-0.40983606557377084,2.868852459016396,8.196721311475418,8.196721311475418,11.748633879781416,30.60109289617486,36.6120218579235,43.03278688524589,0.955,0.64
823,2018-07-30,0.734,0.725,0.735,0.72,501990.0,-0.9655172413793113,2.0689655172413812,5.793103448275867,8.275862068965525,9.931034482758614,30.89655172413793,36.96551724137932,43.44827586206896,0.955,0.64
824,2018-07-31,0.721,0.722,0.728,0.717,355030.0,-0.4155124653739616,2.4930747922437697,5.124653739612193,8.310249307479232,9.141274238227155,31.024930747922436,37.119113573407205,43.62880886426592,0.955,0.64
825,2018-08-01,0.722,0.7,0.73,0.7,486912.0,-3.142857142857146,4.28571428571429,7.714285714285722,8.57142857142858,9.428571428571438,32.0,38.28571428571429,44.99999999999999,0.955,0.64
826,2018-08-02,0.698,0.673,0.698,0.659,685906.0,-4.0118870728083085,10.549777117384835,13.07578008915304,14.115898959881124,14.115898959881124,31.649331352154526,39.821693907875186,46.805349182763734,0.955,0.64
827,2018-08-03,0.67,0.665,0.677,0.664,263137.0,-1.2030075187969935,5.864661654135326,11.428571428571422,14.285714285714283,14.285714285714283,31.12781954887217,40.30075187969925,47.36842105263157,0.955,0.64
828,2018-08-06,0.664,0.648,0.668,0.645,256894.0,-2.623456790123459,4.938271604938276,13.888888888888884,16.820987654320984,16.820987654320984,30.70987654320987,41.358024691358025,48.6111111111111,0.955,0.64
829,2018-08-07,0.65,0.666,0.667,0.641,359367.0,2.702702702702705,4.054054054054058,13.363363363363359,16.966966966966964,16.966966966966964,28.97897897897897,40.24024024024024,47.297297297297284,0.955,0.64
830,2018-08-08,0.663,0.653,0.664,0.651,271898.0,-1.9908116385911194,3.981623277182239,13.62940275650842,17.304747320061253,17.304747320061253,29.555895865237357,41.04134762633997,48.238897396630925,0.955,0.64
831,2018-08-09,0.65,0.676,0.679,0.649,367072.0,3.4023668639053284,4.437869822485211,8.431952662721883,15.680473372781062,16.71597633136094,28.550295857988157,39.64497041420118,46.597633136094665,0.955,0.64
832,2018-08-10,0.676,0.682,0.684,0.674,230476.0,0.8797653958944289,5.1319648093841685,6.304985337243407,13.782991202346038,16.568914956011728,28.299120234604096,39.29618768328446,46.187683284457464,0.955,0.64
833,2018-08-13,0.675,0.695,0.697,0.671,245063.0,1.8705035971222879,3.7410071942445917,8.057553956834525,13.525179856115106,16.258992805755394,27.769784172661865,38.5611510791367,45.32374100719424,0.955,0.64
834,2018-08-14,0.692,0.687,0.695,0.684,219670.0,-1.1644832605531144,3.784570596797658,8.151382823871897,12.954876273653559,16.44832605531295,28.093158660844242,39.01018922852984,45.85152838427947,0.955,0.64
835,2018-08-15,0.688,0.677,0.695,0.675,340790.0,-1.4771048744460868,2.9542097488921573,7.090103397341201,13.146233382570157,16.691285081240764,28.508124076809445,39.5864106351551,46.52880354505169,0.955,0.64
